1.68008 -57.3214 -57.3214 1 1 0
1.68016 -57.2823 -57.2823 1 1 0
1.68024 -57.2432 -57.2432 1 1 0
1.68031 -57.2039 -57.2039 1 1 0
1.68038 -57.1645 -57.1645 1 1 0
1.68045 -57.125 -57.125 1 1 0
1.68051 -57.0855 -57.0855 1 1 0
1.68057 -57.0458 -57.0458 1 1 0
1.68063 -57.006 -57.006 1 1 0
1.68069 -56.9661 -56.9661 1 1 0
1.68075 -56.9261 -56.9261 1 1 0
1.6808 -56.886 -56.886 1 1 0
1.68085 -56.8458 -56.8458 1 1 0
1.6809 -56.8055 -56.8055 1 1 0
1.68094 -56.7651 -56.7651 1 1 0
1.68099 -56.7246 -56.7246 1 1 0
1.68103 -56.684 -56.684 1 1 0
1.68106 -56.6433 -56.6433 1 1 0
1.6811 -56.6025 -56.6025 1 1 0
1.68114 -56.5616 -56.5616 1 1 0
1.68117 -56.5206 -56.5206 1 1 0
1.6812 -56.4796 -56.4796 1 1 0
1.68123 -56.4384 -56.4384 1 1 0
1.68125 -56.3972 -56.3972 1 1 0
1.68128 -56.3558 -56.3558 1 1 0
1.6813 -56.3144 -56.3144 1 1 0
1.68132 -56.2729 -56.2729 1 1 0
1.68134 -56.2313 -56.2313 1 1 0
1.68135 -56.1896 -56.1896 1 1 0
1.68137 -56.1479 -56.1479 1 1 0
1.68138 -56.1061 -56.1061 1 1 0
1.68139 -56.0642 -56.0642 1 1 0
1.6814 -56.0222 -56.0222 1 1 0
1.68141 -55.9802 -55.9802 1 1 0
1.68142 -55.9381 -55.9381 1 1 0
1.68142 -55.8959 -55.8959 1 1 0
1.68143 -55.8536 -55.8536 1 1 0
1.68143 -55.8113 -55.8113 1 1 0
1.68143 -55.769 -55.769 1 1 0
1.68143 -55.7588 -55.7588 2 1 0
1.68143 -55.7164 -55.7164 2 1 0
1.68143 -55.6739 -55.6739 2 1 0
1.68142 -55.6314 -55.6314 2 1 0
1.68142 -55.5888 -55.5888 2 1 0
1.68141 -55.5462 -55.5462 2 1 0
1.68141 -55.5035 -55.5035 2 1 0
1.6814 -55.4608 -55.4608 2 1 0
1.68139 -55.4181 -55.4181 2 1 0
1.68138 -55.3754 -55.3754 2 1 0
1.68137 -55.3326 -55.3326 2 1 0
1.68136 -55.2898 -55.2898 2 1 0
1.68135 -55.2469 -55.2469 2 1 0
1.68134 -55.2041 -55.2041 2 1 0
1.68132 -55.1612 -55.1612 2 1 0
1.68131 -55.1184 -55.1184 2 1 0
1.6813 -55.0755 -55.0755 2 1 0
1.68128 -55.0326 -55.0326 2 1 0
1.68126 -54.9897 -54.9897 2 1 0
1.68125 -54.9468 -54.9468 2 1 0
1.68123 -54.9039 -54.9039 2 1 0
1.68122 -54.8611 -54.8611 2 1 0
1.6812 -54.8182 -54.8182 2 1 0
1.68118 -54.7753 -54.7753 2 1 0
1.68116 -54.7325 -54.7325 2 1 0
1.68115 -54.6897 -54.6897 2 1 0
1.68113 -54.6469 -54.6469 2 1 0
1.68111 -54.6042 -54.6042 2 1 0
1.68109 -54.5614 -54.5614 2 1 0
1.68108 -54.5187 -54.5187 2 1 0
1.68106 -54.4761 -54.4761 2 1 0
1.68104 -54.4335 -54.4335 2 1 0
1.68102 -54.3909 -54.3909 2 1 0
1.68101 -54.3484 -54.3484 2 1 0
1.68099 -54.3059 -54.3059 2 1 0
1.68097 -54.2635 -54.2635 2 1 0
1.68095 -54.2211 -54.2211 2 1 0
1.68094 -54.1788 -54.1788 2 1 0
1.68092 -54.1365 -54.1365 2 1 0
1.6809 -54.0943 -54.0943 2 1 0
1.68089 -54.0522 -54.0522 2 1 0
1.68087 -54.0101 -54.0101 2 1 0
1.68086 -53.9682 -53.9682 2 1 0
1.68084 -53.9262 -53.9262 2 1 0
1.68083 -53.8844 -53.8844 2 1 0
1.68081 -53.8426 -53.8426 2 1 0
